SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.0331224013585834,0.4582673621268844,-0.7751137526327306,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.5729808767233588,1.624848856243503,2.5973179619626996,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.2367242199587352,0.7440964461554579,-0.9247672436864235,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.6137012404433893,0.13255515009432434,1.150814613588179,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,1.5729808767233588,-1.4926823160681442,-0.42065734133397836,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,-0.8295205827584317,0.5214156481331973,-0.5866130036566392,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.1960038562387048,-0.6800635829869099,-0.946496118787822,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.46303730927815856,1.1429277261953275,-0.1426821584378133,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.9924020376385531,-1.4976677070686424,-0.9313189958743578,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.9109613101984924,-1.504314895069307,-0.9061929159347712,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.1960038562387048,-0.49394231896830415,-0.9484373786953582,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.7992939660427822,0.642726829145324,0.9127676174265634,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1.0436161483629645,-1.51594747407047,-0.5489790331764505,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.14776814652229667,0.358559542116917,0.17663303658020021,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True
0,1.1657772395230555,0.5413572121351905,1.0888045954054062,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
0,1.2064976032430856,-1.4860351280674797,-0.44820999615798507,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.6137012404433893,1.6647319842474897,2.6640046517409,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1.0843365120829946,0.9501592741760567,1.3706622981166434,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.7888002190384014,-1.4744025490663168,-0.894810073749673,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0.06632741908223598,0.8404806721650927,0.36054535304757,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,-1.2774445836787656,-0.6335332669822583,-0.985674273285369,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.4223169455581282,-0.3427187919531868,-0.5084552326066342,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5729808767233588,-1.3464441800535252,-0.24126727806030052,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,0.6771328748826912,0.8404806721650927,1.0003890305258072,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.9516816739185228,0.8421424691652587,-0.6454684744896657,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1552834925186746,0.4350022041245586,-0.8738312308852771,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1.6137012404433893,-1.3181936310507012,-0.21574412223053602,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,-0.30015585439803716,1.15456030519649,0.03937713720872668,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.2774445836787656,-1.3181936310507012,-0.9947628992161063,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.3920903288424788,-1.4943441130683104,-0.6308649056397918,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0.10704778280226633,1.1396041321949948,0.5624363834313254,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,-1.33148800705203,-0.9949393773895187,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1960038562387048,-1.5275800530716328,-0.9811299603200003,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.47353105628253944,-0.16324471593524553,0.14301394454514293,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.5142514200025698,1.0049985751815391,0.9216797651838886,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
0,-1.2774445836787656,-1.1486903370337564,-0.9925128025050985,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5729808767233588,0.8570986421667539,1.8195786517343686,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.5851984004382496,1.0365727181846955,-0.23573027536948732,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,-1.2367242199587352,0.33695618111475767,-0.945812265865849,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2774445836787656,-0.4756625519664766,-0.9835785949760971,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.025607055362205634,1.1711782751981514,0.45919665198508686,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.7956121531606076,1.7744443588841543,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,1.5729808767233588,-0.2762469119465419,0.7524813164247752,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.2367242199587352,0.2920876621102721,-0.9416870885623349,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.002895784642934,-1.4843733310673135,-0.5259486315461357,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.7992939660427822,-0.4590445819648154,0.1459699539498003,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0.6771328748826912,1.2941512532104444,1.2161556572941103,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.2774445836787656,0.19902703010096928,-0.9746223276754191,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.2774445836787656,-1.4577845790646555,-0.9966159200369361,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.0331224013585834,-1.4660935640654862,-0.9357088904379908,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.5851984004382496,0.9684390411778845,-0.23643618806313677,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
